Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f46f1a951a44fe7811eea3,5e428b48902afe117c45d261,APPROVED,Not Applicable,2024-09-25T20:14:27.352000Z,2024-09-25T20:25:51.380000Z,2024-09-25T20:25:52.558000Z,2024-09-25T20:25:52.455297Z,685.0,C1BTHULB,1989,White,Graduate degree (MA/MSc/MPhil/other),41,Male,White,United States,United States,United States,English,No,Full-Time
66f46f1cbfdbbc7faf9791a5,614dece04ee1516045ed298d,APPROVED,Not Applicable,2024-09-25T20:14:27.731000Z,2024-09-25T20:26:52.469000Z,2024-09-25T20:26:56.120000Z,2024-09-25T20:26:56.395266Z,745.0,C1BTHULB,1923,White,Graduate degree (MA/MSc/MPhil/other),51,Male,White,United States,United States,United States,English,No,Full-Time
66f46f221d92908af3fccba8,669dc0a58f347e772c21aea1,APPROVED,Not Applicable,2024-09-25T20:14:31.716000Z,2024-09-25T20:26:19.146000Z,2024-09-25T20:26:22.790000Z,2024-09-25T20:26:24.030681Z,708.0,C1BTHULB,207,Black/African American,High school diploma/A-levels,21,Female,Black,United States,United States,United States,English,No,Other
66f46f383ece1cca9a261e58,669036ec04e2d3a5271a5c9d,APPROVED,Not Applicable,2024-09-25T20:15:05.096000Z,2024-09-25T20:36:08.723000Z,2024-09-25T20:36:30.228000Z,2024-09-25T20:36:33.337883Z,1264.0,C1BTHULB,283,Middle Eastern,Undergraduate degree (BA/BSc/other),43,Female,White,Turkey,United States,United States,English,No,Full-Time
66f46f415fbc97e9d345a480,5a3012083eff6600016f259c,APPROVED,Not Applicable,2024-09-25T20:15:03.153000Z,2024-09-25T20:24:37.177000Z,2024-09-25T20:24:38.351000Z,2024-09-25T20:24:38.795964Z,575.0,C1BTHULB,285,White,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
66f46f429cc80f433490a850,60fe3068239127c9477e476c,APPROVED,Not Applicable,2024-09-25T20:15:11.662000Z,2024-09-25T20:32:25.486000Z,2024-09-25T20:32:30.749000Z,2024-09-25T20:32:29.652504Z,1034.0,C1BTHULB,337,East Asian,High school diploma/A-levels,21,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
66f46f55eaee5e6c379f466a,663faf257d50f1ec92e1568a,APPROVED,Not Applicable,2024-09-25T20:22:55.588000Z,2024-09-25T20:37:43.982000Z,2024-09-25T20:37:52.866000Z,2024-09-25T20:37:52.714283Z,889.0,C1BTHULB,353,Latino/Hispanic,Undergraduate degree (BA/BSc/other),42,Male,Other,United States,United States,Puerto Rico,Spanish,No,Full-Time
66f46f58b3fa35d5201eadaa,66f308db3bb07131500f1697,APPROVED,Not Applicable,2024-09-25T20:15:27.564000Z,2024-09-25T20:21:30.619000Z,2024-09-25T20:21:31.402000Z,2024-09-25T20:21:31.283558Z,364.0,C1BTHULB,11,Mixed,High school diploma/A-levels,23,Female,Asian,United States,United States,United States,English,No,Full-Time
66f46f66eb196c632d5257d4,668472211016cb9f459f4cee,APPROVED,Not Applicable,2024-09-25T20:15:37.913000Z,2024-09-25T20:21:52.394000Z,2024-09-25T20:21:58.534000Z,2024-09-25T20:21:53.411551Z,375.0,C1BTHULB,129,South Asian,High school diploma/A-levels,27,Male,Asian,United States,United States,United States,Punjabi,No,Unemployed (and job seeking)
66f46f69ae062b2abff750da,611316bf2877819a0ec3e0a2,APPROVED,Not Applicable,2024-09-25T20:15:42.077000Z,2024-09-25T20:28:49.635000Z,2024-09-25T20:28:50.599000Z,2024-09-25T20:28:50.502498Z,788.0,C1BTHULB,1729,Latino/Hispanic,High school diploma/A-levels,32,Female,White,United States,United States,United States,English,Yes,Full-Time
66f46f72bfbe7882ba821766,65bfa2967c731d263eb29732,APPROVED,Not Applicable,2024-09-25T20:15:54.462000Z,2024-09-25T20:24:55.535000Z,2024-09-25T20:24:57.047000Z,2024-09-25T20:24:58.300276Z,542.0,C1BTHULB,434,White,High school diploma/A-levels,28,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66f46f73a8cb60076e7462bf,661a574da7be5c13ab451572,APPROVED,Not Applicable,2024-09-25T20:15:57.131000Z,2024-09-25T20:27:49.386000Z,2024-09-25T20:27:52.623000Z,2024-09-25T20:27:52.429471Z,713.0,C1BTHULB,301,White Mexican,Undergraduate degree (BA/BSc/other),45,Female,White,United States,United States,United States,English,No,Part-Time
66f46f7d9c20355365b18c4b,66c5e8a3e7d09c15312ec9e9,APPROVED,Not Applicable,2024-09-25T20:16:03.854000Z,2024-09-25T20:27:56.544000Z,2024-09-25T20:27:59.415000Z,2024-09-25T20:27:59.328218Z,713.0,C1BTHULB,125,Black/African American,Technical/community college,34,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66f46f8de0a441d0dfa86f84,6622d9137685d20597e07347,APPROVED,Not Applicable,2024-09-25T20:16:18.110000Z,2024-09-25T20:24:09.587000Z,2024-09-25T20:24:10.440000Z,2024-09-25T20:24:10.340849Z,472.0,C1BTHULB,181,Mixed,Undergraduate degree (BA/BSc/other),23,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
66f46f8f36c978e7869a3a06,60ce4fceb13609a2c039248e,APPROVED,Not Applicable,2024-09-25T20:16:21.935000Z,2024-09-25T20:42:35.076000Z,2024-09-25T20:42:37.666000Z,2024-09-25T20:42:55.220328Z,1574.0,C1BTHULB,1489,Latino/Hispanic,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f46f9496e75036cb8c09d1,66d1561ce0504aa0fbb33ce7,APPROVED,Not Applicable,2024-09-25T20:16:34.308000Z,2024-09-25T20:35:00.212000Z,2024-09-25T20:36:18.789000Z,2024-09-25T20:35:30.748978Z,1106.0,C1BTHULB,60,Black/African American,High school diploma/A-levels,59,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66f46f9dece9d873b7f81336,651ad403421d2fff5bb7df09,APPROVED,Not Applicable,2024-09-25T20:16:34.446000Z,2024-09-25T20:37:38.852000Z,2024-09-25T20:37:49.994000Z,2024-09-25T20:37:48.086181Z,1265.0,C1BTHULB,1345,White,Undergraduate degree (BA/BSc/other),47,Female,White,United States,United States,United States,English,No,Part-Time
66f46fa4b5445953f7888ffa,62ce6179fe6f8ec7e399cea0,APPROVED,Not Applicable,2024-09-25T20:16:40.583000Z,2024-09-25T20:32:21.801000Z,2024-09-25T20:32:26.309000Z,2024-09-25T20:32:28.015546Z,942.0,C1BTHULB,3097,White,Undergraduate degree (BA/BSc/other),33,Male,White,United States,United States,United States,English,No,Full-Time
66f46fd92182e6c029871480,662942298bc71e33a4250e33,APPROVED,Not Applicable,2024-09-25T20:17:35.081000Z,2024-09-25T20:27:14.987000Z,2024-09-25T20:27:16.430000Z,2024-09-25T20:27:15.672910Z,580.0,C1BTHULB,82,White,Undergraduate degree (BA/BSc/other),53,Female,White,United States,United States,United States,English,No,Part-Time
66f46ffa01fe3b3ef83629c6,652977232f395d3a7ca54bf9,APPROVED,Not Applicable,2024-09-25T20:18:11.211000Z,2024-09-25T20:27:58.466000Z,2024-09-25T20:28:00.848000Z,2024-09-25T20:28:01.647162Z,588.0,C1BTHULB,176,Latino/Hispanic,High school diploma/A-levels,19,Female,Other,United States,United States,Dominican Republic,English,Yes,Part-Time
66f4700b468aab97e09d8ea9,5de32329b5bed7350391666c,APPROVED,Not Applicable,2024-09-25T20:18:24.912000Z,2024-09-25T20:25:00.962000Z,2024-09-25T20:25:04.772000Z,2024-09-25T20:25:04.523310Z,397.0,C1BTHULB,5306,White,Technical/community college,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66f470147bf0919a728140b6,66c3b7035a46fdbb0859d0ab,APPROVED,Not Applicable,2024-09-25T20:18:33.693000Z,2024-09-25T20:28:21.741000Z,2024-09-25T20:28:23.499000Z,2024-09-25T20:28:22.337373Z,589.0,C1BTHULB,182,White,Undergraduate degree (BA/BSc/other),67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f470158d4893bd1a99e591,5dd61dcccaee3e5c8b9141cf,APPROVED,Not Applicable,2024-09-25T20:19:08.388000Z,2024-09-25T20:32:44.654000Z,2024-09-25T20:32:47.579000Z,2024-09-25T20:32:45.692272Z,817.0,C1BTHULB,1966,White,Technical/community college,62,Female,White,United States,United States,United States,English,No,Part-Time
