ID,#
65bfa2967c731d263eb29732,0.0
661a574da7be5c13ab451572,0.0
66c5e8a3e7d09c15312ec9e9,1.6
6622d9137685d20597e07347,0.0
60ce4fceb13609a2c039248e,2.0
651ad403421d2fff5bb7df09,2.0
62ce6179fe6f8ec7e399cea0,2.0
66d1561ce0504aa0fbb33ce7,0.0
5e9746fb1eed951eed404015,0.0
662942298bc71e33a4250e33,2.0
652977232f395d3a7ca54bf9,1.8
5de32329b5bed7350391666c,2.0
66c3b7035a46fdbb0859d0ab,2.0
5fbc1e05d509f10a309e796b,2.0
5dd61dcccaee3e5c8b9141cf,10.0
666f2488909bc0331b8563e6,0.0
6612a67ee493f43db1d23c08,2.0
66c75d4ae3999dd3a6ebfb2b,0.0
66f345d99f77fd011b0d1e10,1.86
610971868fe9338237d6b193,0.0
6598a694e91b332d5e90d9a6,2.0
5c7dcd11f066ff001568e56a,2.0
66ed4ad69a1dfd682aaa0fbd,0.0
66c4c510b1e6550705cf95fd,0.0
5b87dd09019cf60001a115b3,0.0
66f1fcdc934638c50f5bdfc2,0.0
65fb35ee38c24ea27c017846,2.0
5bad4be8b712f30001b87947,0.0
65591ffa6dea856e0bacff84,0.0
5d321a7348bf98001646aeb2,2.0
6629a194aff94667d3c1cee5,9.0
66c6d6e031937c73ad6848b3,10.0
6632e29a99699a0b259f5cdb,0.0
5f6d434b44cd121bbb5179dc,2.0
66cabbb148729ce025dac559,0.0
66eb689a046e6268ffd125a9,0.0
66798b8a34a8b245d6641de9,0.0
668d1fa802c28e6b55fd9467,0.0
638d038b8d32d51c219a5aa2,0.0
5e4edb7e14f95b000dd563d9,0.0
663faf257d50f1ec92e1568a,1.94
5f21d57a48386f1550a2e7c2,0.0
669a8a113c058df5b00aa6df,1.6
65ca69b55784b4308a73a2e5,1.92
66f368eca0ea5ba3a2a06436,0.0
5be8dd56d153f500019ab3cf,0.0
5f529547b9922d574a77db04,2.0
615a0d3f2f3c6dac605c34c0,0.0
66293a05b562a4ed52474172,0.0
5b0a01a9bd9c3100015611ce,2.0
63d1787e133386074516c177,0.0
6108781e0d1dd936d2b75432,2.0
66afa64501dab5fc8e5af98c,0.0
5fd298b32f6cb7062fd9aea0,2.0
66463fe42ca49efed3412fdf,0.0
66df32a1d3e539edfe5a25c8,0.0
5b393581c49ecb00010a6693,2.0
5cfb459229a6c2001764e10d,1.8
664439645a9a29be43d5bf5a,2.0
65a34aebff22f2a843566830,2.0
6633cc63d968983a40e40db1,0.0
661a98854b5b5e468aaa5295,1.6
66c396ad1fd21de8d95c3921,2.0
6643bb2edd8c6657e9bc57f1,2.0
6672e8e609169272b5e82910,2.0
63ed2515d3fe6335b2c11094,2.0
666d9406189d162d36686be9,2.0
62a1ee789484077eb466542f,0.0
66985059ff08abc91b78325b,2.0
60e9e639ca992b3ffc3dee53,0.0
66d761ecb471fd4fc04e5d68,0.0
65ec050240cb115908f6b9f4,0.0
56b57cc50759c90008c0271a,0.0
662fb3c5e1820641167cb02a,2.0
666c88b9d74e89acb4f92aaf,0.0
5f04b7a99b50ac10df3a9eac,2.0
5e1c138a2bf9514062e4de6b,0.0
666521a72d980c779a45cbbd,0.0
5c7f17223eaee4001614f4b1,0.0
607254cd31c9aa4682a4672c,2.0
6637ab726b91eaf9e6582b89,2.0
66c49506c24e39d11f5d89fc,0.0
666e6fdc0d4a47213fa8722a,0.0
58be2fc3bfc0f4000179f3c5,0.0
5f4fe426bc50f511ff591125,0.0
668327594e2bd7a211c3fa6f,8.0
66463b51bfb8084f4f45b602,0.0
6134d9cf96a9c6192e24866d,2.0
61000d9f866cb789b6472c51,2.0
60fcec5f448d6d34a22bcafb,0.0
5f5128c3aa1c4e30e4506d2c,2.0
666e78556e916cd782e9c41b,2.0
6595826f3295eff742fead3b,2.0
66eefad599c98b63de307a56,2.0
664bd0f088bcdd76b857ce24,0.0
66d77183848780bed7462056,0.0
66783438ca6ccf63acf349d8,2.0
60873d2ab16643e5a08cafd2,2.0
66b838839480f958acce79d0,0.0
65c3f7ea5a1dc70da3d465e9,0.0
6653b92cc7f248306bafe316,0.0
60fce077c28a6e5608c284e6,2.0
5b6c72f29dc5550001f8a514,2.0
667ff6d2bd193b9a57cbb7cc,2.0
616d6463aa6ae2ee832b3804,2.0
60c154002491061548587ff5,10.0
5783e984160201000103ece2,2.0
66735e86343dec85410151d0,2.0
636ac3f10d9f3b6a0eb54eeb,0.0
5b79bd77c4e6ad0001d2f312,0.0
609a5974625e18ab158c9a3e,2.0
606bbaff0237383d72ae9381,0.0
66ae7826a1df4204b1b27aab,2.0
5fd85ea88b7f1919bf0e5546,2.0
60fe07f8bf59907b6249b488,2.0
6644b6b44b6e997b3b2f3e6a,5.0
662c271f0e6fc408b5b8c07c,2.0
5f547ac6c2e4fb7f2ae0e6fc,1.98
66c4d4954d4f9967f543cd97,0.0
60de61dea4354d456dd1039d,2.0
5f73f37ed13ce303cc14ae35,2.0
6672d7c8f27a75aa9998abab,0.0
662190146ef67bab626e48cb,0.0
66e738df937b233c0ad3427e,1.98
66e998697bd6ac455eef101b,0.0
660fe8b910d0f16114179923,2.0
66b61425c6abfeabcdc8c958,0.0
5e8b9c7054a5cc07dd6e174d,7.0
66798db816f49af0a6c7f6e2,0.0
5f1b84872171f838a8a3cfa9,0.0
61506367db75b2669d9d2d72,0.0
646d98275114aaaa1c776bae,0.0
5ce753de5434fd001b47e9fc,1.8
5e6482c9142c3c204d56baa0,1.98
663154d3db316e62c35e16ae,0.0
5c4d5328889752000156a11d,0.0
5f5ab115b8e6411bcb5dadf1,0.0
5fc531028afba30009cb3234,2.0
628ecc32276d54517f4c004d,0.0
66a51bbce6016ac7f7686885,2.0
66059fef7d2576212925f9f9,2.0
5ffe235ea848b74a3b3ccd07,0.0
6544ff9e0fb2eaaf83e2de5c,0.0
