ID,#
65df9d5343e99a2a5c605481,8.0
5fcc103fb2ab80a01f32f7ae,2.0
665f40291c9963a714680998,1.9
66584691d91f52fc76105ab8,0.0
56fdff4ee0f9ff000f19c466,1.92
5eb6b8ee9351615bd9d99fde,2.0
5e057a776e8aabf9f3b8686c,2.0
661da2368a7553e0d9e4c9e8,2.0
6293930a73a8649bd00fc052,6.0
63d7a8a2591096e22405d64a,2.0
6295270587394aac7ce600db,2.0
6696a09af9b87146ed63a43b,1.94
5d563cb2e1e744001613275b,1.8
5b15307351caaf0001228d9b,1.96
5ec7fea63ef2412a6490af23,10.0
65ca2ec600378cd37f9a60cb,1.4
664f501445f6f63e6b86b503,2.0
5a99003d777df200015ff521,0.0
65ad6297656f207f663725af,0.0
653ef86a871abcbdfdaefc23,2.0
6581b7c4798415297872c04d,2.0
631ab96a9f27876b9e4fe4c0,2.0
65c69497ab503bf918ddd5b7,10.0
60ccf8699102ef793a8fd37c,1.96
