Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
679bbb54541f0cfcd59cfac1,628d14b52b5bd1d83ed1f7d2,APPROVED,Not Applicable,2025-01-30T17:48:13.634000Z,2025-01-30T18:01:28.545000Z,2025-01-30T18:01:32.118000Z,2025-01-30T18:01:29.796195Z,795.0,C1BTHULB,4326,Mixed,Technical/community college,37,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbb5db1d36d7c5736a7e6,66a3f9e04ef0793e01b941d7,APPROVED,Not Applicable,2025-01-30T17:48:21.081000Z,2025-01-30T17:58:00.758000Z,2025-01-30T17:59:01.002000Z,2025-01-30T17:59:24.699052Z,580.0,C1BTHULB,1055,White,Undergraduate degree (BA/BSc/other),46,Female,White,United States,United States,United States,English,No,Part-Time
679bbb60ea26ea97c9d8fd30,6620a09b51dd0cf06035b3b1,APPROVED,Not Applicable,2025-01-30T17:48:23.055000Z,2025-01-30T18:03:28.159000Z,2025-01-30T18:03:31.210000Z,2025-01-30T18:03:29.420482Z,906.0,C1BTHULB,400,White,Undergraduate degree (BA/BSc/other),28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
679bbb74472b258c9ac3f967,678e69996debb07354f037ed,APPROVED,Not Applicable,2025-01-30T17:48:42.553000Z,2025-01-30T18:13:18.603000Z,2025-01-30T18:13:22.334000Z,2025-01-30T18:13:19.520926Z,1477.0,C1BTHULB,64,Mixed,Undergraduate degree (BA/BSc/other),33,Female,White,United States,United States,United States,English,Yes,Full-Time
679bbb7c3784f1076ebaed84,5d0bd1f57b7e3c0019a69350,APPROVED,Not Applicable,2025-01-30T17:48:53.753000Z,2025-01-30T17:55:37.375000Z,2025-01-30T17:55:59.496000Z,2025-01-30T17:55:56.771707Z,404.0,C1BTHULB,1812,Latino/Hispanic,Technical/community college,46,Male,White,United States,United States,United States,English,No,Full-Time
679bbb7f8d7a73342997bfc8,66a56853eae42f430895b05e,APPROVED,Not Applicable,2025-01-30T17:48:57.058000Z,2025-01-30T18:02:31.924000Z,2025-01-30T18:02:33.056000Z,2025-01-30T18:02:32.850670Z,815.0,C1BTHULB,1011,White,Undergraduate degree (BA/BSc/other),46,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
679bbb8025ac89db1f92a83d,676eb73af96a0d7856604762,APPROVED,Not Applicable,2025-01-30T17:48:48.745000Z,2025-01-30T18:07:00.039000Z,2025-01-30T18:07:10.869000Z,2025-01-30T18:07:10.655522Z,1092.0,C1BTHULB,135,Black/African American,Undergraduate degree (BA/BSc/other),21,Male,Black,United States,United States,United States,English,No,Part-Time
679bbb8a0f20eaa4f770d726,62e750fa810b090c094dc2f0,APPROVED,Not Applicable,2025-01-30T17:49:02.798000Z,2025-01-30T18:00:39.867000Z,2025-01-30T18:00:47.728000Z,2025-01-30T18:00:40.689250Z,698.0,C1BTHULB,1804,White,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbb95f35a1f5a0177b1e0,6697d66e84c2d16dd3451b8a,APPROVED,Not Applicable,2025-01-30T17:49:18.881000Z,2025-01-30T18:13:06.187000Z,2025-01-30T18:13:07.497000Z,2025-01-30T18:13:07.330048Z,1428.0,C1BTHULB,757,Mixed,Undergraduate degree (BA/BSc/other),60,Male,Other,United States,United States,United States,English,Yes,Part-Time
679bbb9844bf523d93bc387e,673e249d764205ff4fdc5af1,APPROVED,Not Applicable,2025-01-30T17:49:17.733000Z,2025-01-30T17:56:03.122000Z,2025-01-30T17:56:48.959000Z,2025-01-30T17:56:37.850969Z,406.0,C1BTHULB,252,White,High school diploma/A-levels,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
679bbb9bd5744cc8812b1b45,678beb4407fe6ae23186cd25,APPROVED,Not Applicable,2025-01-30T17:49:21.918000Z,2025-01-30T18:03:51.287000Z,2025-01-30T18:04:03.050000Z,2025-01-30T18:03:52.401966Z,870.0,C1BTHULB,66,White,Undergraduate degree (BA/BSc/other),44,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbba036ea1d363df50722,641420858e37d13196283812,APPROVED,Not Applicable,2025-01-30T17:57:07.229000Z,2025-01-30T18:26:27.431000Z,2025-01-30T18:26:29.805000Z,2025-01-30T18:26:28.065949Z,1761.0,C1BTHULB,2185,Latino/Hispanic,Undergraduate degree (BA/BSc/other),34,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
679bbba16f490d9484be4c14,62fb84322433c8d7e890a145,APPROVED,Not Applicable,2025-01-30T17:49:35.882000Z,2025-01-30T17:59:56.631000Z,2025-01-30T17:59:57.929000Z,2025-01-30T18:00:03.485177Z,621.0,C1BTHULB,5254,White,High school diploma/A-levels,23,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbba9a2cb6b3af2a73316,66803fde87ae0ddcf6378d28,APPROVED,Not Applicable,2025-01-30T17:49:34.386000Z,2025-01-30T17:57:37.039000Z,2025-01-30T17:58:52.277000Z,2025-01-30T17:59:16.963275Z,483.0,C1BTHULB,443,White,Undergraduate degree (BA/BSc/other),35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
