ID,#
663f8b8c5491cf738a5d35db,2.0
6107940dd15a7e73888abc62,0.0
66da3f07b1ff5e8145e12657,1.8
66df47a9c26ea6aa4a71fc0f,0.0
60f880007ca7b1a971cd271c,1.0
60641cdc8536a607a60e0612,0.0
6643c5d1c53f7ffbef7b96e0,1.98
66bf8af89823f6ea72d66573,2.0
600e0095145338647568af91,0.0
66294b3fb5ddd7c7e15fd6e6,2.0
60f780f13d153d16a6d4a3a0,0.0
60c76fb5887b0728245b0695,2.0
666c46b6444950c3ade659b3,1.94
63d1564c61aebfe6f8b38847,0.0
5c49d511cdb1b7000103af85,2.0
66d8a8a4486ac018f50f9091,0.0
5f0e053325c53a0ae3436e02,10.0
66f1144bc26128cdebfa334c,2.0
5a791168f49c9a0001f31061,0.0
56f29ff9ed0cf6000691157f,0.0
5cbe2edd577eb000184124b9,0.0
6632d54e8e0d4661a148acf9,2.0
66a218f455df3fda0c1230c1,2.0
662ae95388403e308b37514d,1.98
55d0d4b334e9060005e57470,2.0
66b40d38e496f3b60c9e8139,2.0
558ed072fdf99b3a6486371d,0.0
66b7f6c214435f12cd1aae02,1.92
5f5f457ae16a900375572c32,0.0
662969c1ca8cb33f8644876a,2.0
5dd321de568ca5331021fb2b,0.0
5cd068a83b44a700164e9933,2.0
63403b47287756c1978d2985,0.0
65b965069a415587a755a7de,2.0
632d189d6b8f03d0d3db4c48,0.0
66d1dda5c2bc8b135dcbc557,0.0
61095d528d0b97a520a20bd7,2.0
66e8ba86b35cd54fc4fdd970,0.0
5ded95de4ee10e4632cab59b,2.0
66afdcb7092c20701c8758b4,0.0
666da27d5601023b85c42cee,0.0
65ea01869d4ee8777df1c12d,0.0
5dccb82a76eab294aa4837ff,0.0
651b43625c3bc6e2217a7e24,2.0
66f48848bf50e9c784c4ba2a,2.0
65603afb8e9cfc182d7b55bc,0.0
5ba7a90d168e5e0001e47228,2.0
66634b9fd11b27b999a3c56c,0.0
65be81e55f100cf3f591e989,2.0
66a845e15861e2e51f8cc0a9,2.0
66db815e9a6cfec92c483ab4,0.0
66ba19a0f2db7abee65b49db,2.0
66d4c3c7a0c3bbfd9379c7cf,2.0
66325a097b34af78bbc59edd,2.0
63d520bc8833c489caf0023a,0.0
5e6bdd2a3ea572199bb7f6b6,0.0
66f39d9f1c6985f1b5a11361,2.0
66ba46a40010ec60f6d992a2,2.0
559c1e28fdf99b2189ee807d,2.0
5f712c16875f0375275c57d5,2.0
669a67a9378a5b8bcb87071a,1.98
66202163d9e5dba57c5e831d,1.8
5ea9a252ef7ece0cd4993841,0.0
6595867278f0d1e8b2378cc6,2.0
6109ab5dba8ad610b799450a,0.0
65c10cd68294498f2342fcd0,2.0
65fca331fa0a2eaf667d9318,0.0
6695c426cd9399b87624659b,1.94
5ee5b8930f2771312c3b822f,1.8
5e74ff093115e00576f0187c,3.0
66561f43036fa71956d44743,0.0
610e063896c52970e2c24bb5,0.0
5f741b74992460061db87287,2.0
66d8a8a4486ac018f50f9091,2.0
657dae23f3bac23e1b62a01e,1.92
66e0811a4eaeb1b4168bffd5,7.0
6648a72ac62125647c5b1ef1,0.0
62b755ac8d4ceeb1a463c05a,1.98
566a17d07da0350012b3e876,0.0
65e4b150feb15ebecb2fe5e8,2.0
5bdcd88176d6d50001bc3849,0.0
5e0cbb0be297d545c33e1739,1.94
66f31b6205f13a616bd3c9bc,0.0
66f2edccc82cfc39ba5d85c4,2.0
5b0b8252e9270900013ba88f,1.98
66818dfd69bdb3f339514a29,2.0
665377aea47ffa34fb49bd71,0.0
6651118444f987017d94bd63,2.0
66d8ec93a0cbaf5384fe2148,2.0
614e7196ef4fbb72f9a5223c,2.0
65216075939674db7a47e7d0,0.0
65a6b6153abd42a5a5d2ac10,1.94
637e447c16e05f6828930612,6.0
5b118915e9270900013c298c,0.0
63eab089ff73041bdea22229,2.0
66e784bf7e22eae95ee3b5c7,2.0
64ec1d84372b0dbb94589054,2.0
608e2cb9067eb028500433d5,0.0
66b629016f7dd536321ee5f8,0.0
6637f62f0645db241bee0959,2.0
6682c6f76c5e575920a7afc0,2.0
66d7b32212721220c5da226f,1.6
66f21c08e32dccbb7b7bb996,1.6
66ae0ded9f6746fe2d597817,0.0
66abb1d19603aab212118aea,0.0
6315dbda57439d794f865dbd,0.0
5f1b4845cbf55f3192e33b89,0.0
5e9e19d808b9931ef37373c6,0.0
5fe2ca269568d5e8f57933aa,2.0
66bbd43c705fea676d6d8028,8.0
666c98937b4260f665e21de9,0.0
658400102871818387a49d0f,0.0
56e6a66af6ed900006a5867c,2.0
630814cd5bc4b17afd65d786,0.0
66b78b91e30ea5e1939d7635,0.0
665cd37d244c81a07e68f20f,2.0
66e637b2ab80048018709cfe,0.0
5ac43d51a3ba7a0001b498d0,0.0
63d881ab484805569b553bd8,1.98
66708de4e9ac26476fb628d2,2.0
66a5a4766966a5ed53b144ab,0.0
66f33be2bc0c71ae9547b7bb,9.0
641374feea489f74a9c8db95,2.0
6646081c27e58027db72b129,0.0
633f6d8b53e5f194a6f73724,2.0
66908468a367218ba2c439be,2.0
66b8308b9c4b8eb534b5a45b,0.0
63b7852af635d2133764fcc8,0.0
610ccf09b1b0759b2668ded1,0.0
66d8880a6b84a55da0e21a45,0.0
669fdb306d5acea50129ac90,0.0
5e6424248e335b000af4d6a3,0.0
668c8ffbae575baf6cad36f7,0.0
66bb7f23dfeb90cc288bd460,10.0
6662149979f662803eff17de,5.0
668ea84ebd40d8a08ffc47ce,0.0
66933bd9ffa8d76ccb02aa43,2.0
5c9a7872e2a8d00001585513,2.0
65e398ef884e5dd8e5970152,0.0
669b29f514caa691679be385,1.96
661a91f75f980845e760cf62,2.0
5d0c46b3dff7d70019e6dda7,0.0
5c1a7f152a85450001a876e0,2.0
627448a7458cf55c0cdea3bb,1.94
668f5c308e23cd8a217c5dfe,1.4
632339023c3bf456b2b2061d,1.98
66f1dc27b04f13110f25da48,0.0
66b2062c8571c93aa39a8abc,2.0
66ee033078ac153667a8aa2f,1.8
6145a88c94a2c86532d36b0f,2.0
66b8051213c46524cf76d1a2,2.0
6678c37722059e0a2e718dbb,0.0
641c6e365da0d222c4471854,2.0
66abec2fd3d6ab33fb42bd60,2.0
58578946c41fd90001434680,2.0
642ee1cb7e6da0f6158a6743,0.0
664657170bccfb6ddea4249c,2.0
584626b7e0ba710001a47438,0.0
60a48adfe091e410f4eaba34,2.0
6663c41c8e2b0242b66198ec,0.0
5bdbce5593c9ba0001ef52a0,2.0
628eab48a8c8dc1ecec338dd,2.0
615c777509f34c8977bc45a7,2.0
65198f8427370d082c643285,0.0
667c6cdf30aebf82d16ebaf6,0.0
6291293b4da216ae257c1867,2.0
5e69d69465f14102e116627b,0.0
66da5c48c2eae634acb3ccbe,0.0
5e30dae130e5260d9c345bac,1.98
66d5b1868358bf809fcfc0f0,2.0
64077ddd11208afe2bec171a,0.0
663ff3e539df6ec6f060f875,2.0
663abe859bcc3ea8ef9bbdf3,1.92
