Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f4a5ec3463200960791d64,58578946c41fd90001434680,APPROVED,Not Applicable,2024-09-26T00:08:19.003000Z,2024-09-26T00:27:03.083000Z,2024-09-26T00:27:03.978000Z,2024-09-26T00:27:03.884483Z,1125.0,C1BTHULB,4698,White,High school diploma/A-levels,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f4a5faab0fc3f40afcf60e,642ee1cb7e6da0f6158a6743,APPROVED,Not Applicable,2024-09-26T00:08:31.214000Z,2024-09-26T00:31:06.785000Z,2024-09-26T00:33:14.904000Z,2024-09-26T00:34:08.693870Z,1356.0,C1BTHULB,3142,White,Undergraduate degree (BA/BSc/other),63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f4a604e89dc48e22f8bdff,664657170bccfb6ddea4249c,APPROVED,Not Applicable,2024-09-26T00:08:42.917000Z,2024-09-26T00:13:49.963000Z,2024-09-26T00:13:54.204000Z,2024-09-26T00:13:50.955828Z,308.0,C1BTHULB,597,White,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time
66f4a617fe897fa04b5f9aad,584626b7e0ba710001a47438,APPROVED,Not Applicable,2024-09-26T00:09:04.086000Z,2024-09-26T00:13:52.060000Z,2024-09-26T02:11:15.609000Z,2024-09-26T00:13:52.761094Z,288.0,C1BTHULB,3083,Mixed,High school diploma/A-levels,33,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
66f4a6230f6050058416c99f,60a48adfe091e410f4eaba34,APPROVED,Not Applicable,2024-09-26T00:09:11.874000Z,2024-09-26T00:20:50.677000Z,2024-09-26T00:22:17.407000Z,2024-09-26T00:22:39.822133Z,699.0,C1BTHULB,6659,White,Undergraduate degree (BA/BSc/other),31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f4a625d73f6108aeaa2a34,5bdbce5593c9ba0001ef52a0,APPROVED,Not Applicable,2024-09-26T00:09:29.189000Z,2024-09-26T00:23:34.399000Z,2024-09-26T00:23:35.158000Z,2024-09-26T00:23:35.059037Z,846.0,C1BTHULB,3076,White,High school diploma/A-levels,28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f4a627964b4c9ebeef5256,5e69d69465f14102e116627b,APPROVED,Not Applicable,2024-09-26T00:13:32.806000Z,2024-09-26T00:29:44.682000Z,2024-09-26T00:33:09.752000Z,2024-09-26T00:33:54.293209Z,972.0,C1BTHULB,1735,Latino/Hispanic,High school diploma/A-levels,32,Male,Other,United States,United States,Puerto Rico,English,No,Part-Time
66f4a62a39d3ea2e3d503080,6663c41c8e2b0242b66198ec,APPROVED,Not Applicable,2024-09-26T00:09:22.483000Z,2024-09-26T00:25:29.048000Z,2024-09-26T00:25:31.256000Z,2024-09-26T00:25:29.896186Z,967.0,C1BTHULB,91,East Asian,Undergraduate degree (BA/BSc/other),42,Male,Asian,United States,United States,United States,English,No,Full-Time
66f4a63aec3a4fe24fb1c34f,628eab48a8c8dc1ecec338dd,APPROVED,Not Applicable,2024-09-26T00:09:41.153000Z,2024-09-26T00:31:38.531000Z,2024-09-26T00:33:17.356000Z,2024-09-26T00:34:18.441439Z,1318.0,C1BTHULB,3582,White,Undergraduate degree (BA/BSc/other),30,Male,White,United States,United States,United States,English,No,Full-Time
66f4a64653c822294ecc75be,615c777509f34c8977bc45a7,APPROVED,Not Applicable,2024-09-26T00:09:51.622000Z,2024-09-26T00:23:19.733000Z,2024-09-26T00:23:21.034000Z,2024-09-26T00:23:20.979067Z,809.0,C1BTHULB,5247,White,Technical/community college,35,Male,White,United States,United States,United States,English,No,Full-Time
66f4a64b9a7a1d8bd8a74d16,65198f8427370d082c643285,APPROVED,Not Applicable,2024-09-26T00:09:54.194000Z,2024-09-26T00:23:19.746000Z,2024-09-26T00:23:25.771000Z,2024-09-26T00:23:20.673901Z,806.0,C1BTHULB,421,Latino/Hispanic,High school diploma/A-levels,21,Male,Other,United States,United States,United States,Spanish,Yes,Part-Time
66f4a65f834804b69cfcb8d6,667c6cdf30aebf82d16ebaf6,APPROVED,Not Applicable,2024-09-26T00:10:19.159000Z,2024-09-26T00:38:21.518000Z,2024-09-26T00:38:22.305000Z,2024-09-26T00:38:22.212401Z,1683.0,C1BTHULB,276,Black/African American,Undergraduate degree (BA/BSc/other),21,Female,Mixed,Ghana,United States,United States,English,Yes,Other
66f4a715848b46d3fa790b1a,66da5c48c2eae634acb3ccbe,APPROVED,Not Applicable,2024-09-26T00:14:07.764000Z,2024-09-26T00:37:08.222000Z,2024-09-26T00:37:09.087000Z,2024-09-26T00:37:08.996376Z,1381.0,C1BTHULB,73,Mixed,Technical/community college,45,Female,Black,United States,United States,United States,English,No,Other
66f4a8303463200960791de4,5e30dae130e5260d9c345bac,APPROVED,Not Applicable,2024-09-26T00:17:59.359000Z,2024-09-26T00:28:58.845000Z,2024-09-26T00:29:00.091000Z,2024-09-26T00:29:00.002936Z,660.0,C1BTHULB,2503,White,Graduate degree (MA/MSc/MPhil/other),43,Male,White,United States,United States,United States,English,No,Full-Time
66f4ab1a114edfdf90edd0c2,66d5b1868358bf809fcfc0f0,APPROVED,Not Applicable,2024-09-26T00:30:28.007000Z,2024-09-26T00:54:53.218000Z,2024-09-26T00:54:54.343000Z,2024-09-26T00:56:04.189663Z,1466.0,C1BTHULB,39,Black/African American,High school diploma/A-levels,42,Female,Mixed,United States,United States,United States,English,No,Full-Time
66f4aecbe9d49119686c4e7c,663abe859bcc3ea8ef9bbdf3,APPROVED,Not Applicable,2024-09-26T00:46:32.688000Z,2024-09-26T01:00:07.216000Z,2024-09-26T01:00:38.656000Z,2024-09-26T01:00:26.785214Z,815.0,C1BTHULB,676,Mixed,Undergraduate degree (BA/BSc/other),58,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f4aed1c4e69b1798df4225,663ff3e539df6ec6f060f875,APPROVED,Not Applicable,2024-09-26T00:46:19.640000Z,2024-09-26T00:57:41.894000Z,2024-09-26T00:57:44.649000Z,2024-09-26T00:57:43.249569Z,683.0,C1BTHULB,534,White,High school diploma/A-levels,26,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f49d745af0d50031b0bca4,66475b9be02c4e6c97002502,RETURNED,Not Applicable,2024-09-25T23:32:11.974000Z,,,,,,573,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f49e0a49ef0c78fb4ee31e,66762ec5400ec3ad9a30b691,RETURNED,Not Applicable,2024-09-25T23:34:44.390000Z,,,,,,25,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f49e2d2c58e664eefcbf1e,608e875414e027cb3b277df1,TIMED-OUT,Not Applicable,2024-09-25T23:35:14.410000Z,,,,1194163.0,,1432,East Asian,Undergraduate degree (BA/BSc/other),28,Female,Asian,United States,United States,United States,English,No,Full-Time
66f49ed789f9b44a1ee66230,6119ccaad19b17d52526b724,RETURNED,Not Applicable,2024-09-25T23:38:03.782000Z,,,,,,3937,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f49f243463200960791bfd,6654cf5076effabe847b5484,TIMED-OUT,Not Applicable,2024-09-25T23:39:26.525000Z,,,,1193911.0,,393,White,Undergraduate degree (BA/BSc/other),29,Female,White,United States,United States,United States,English,No,Part-Time
66f4a08539d3ea2e3d502eea,5b564680ed90280001510d9a,RETURNED,Not Applicable,2024-09-25T23:45:14.884000Z,,,,,,5574,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a0ccdd9cf88631d86206,5ec2dcb0feb3890fe849491e,RETURNED,Not Applicable,2024-09-25T23:46:29.641000Z,,,,,,55,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
